Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
305498,27.64,23.24,22.27,21.78,21.29,19.82
306504,27.64,23.24,22.75,21.78,21.29,19.82
307511,27.64,23.73,22.27,21.78,21.29,19.82
308517,27.64,23.73,22.27,21.78,21.29,19.82
309525,27.64,23.73,22.27,21.78,21.29,19.82
310532,27.64,23.73,22.75,21.78,21.29,19.82
311542,27.64,23.73,22.27,21.78,21.29,20.31
312549,27.15,23.73,22.27,21.78,21.29,19.82
313556,27.15,23.73,22.75,21.29,21.29,19.82
314563,27.15,23.73,22.27,21.29,21.29,19.82
315570,27.15,23.73,22.75,21.78,21.29,19.82
316577,27.15,23.73,22.27,21.78,21.29,19.82
317584,27.15,23.73,22.27,21.78,21.29,19.82
318590,27.15,23.73,22.27,21.78,21.29,20.31
319597,27.15,23.73,22.27,21.29,21.29,19.82
320605,27.15,23.73,22.75,21.78,21.29,19.82
321611,27.15,23.73,22.75,21.78,21.29,19.82
322618,27.15,23.73,22.27,21.78,21.29,19.82
323629,27.15,23.73,22.27,21.78,21.29,19.82
324636,26.66,23.73,22.27,21.78,21.29,19.82
325643,26.66,23.73,22.75,21.78,21.29,19.34
326649,26.66,23.73,22.75,21.78,21.78,19.82
327656,27.64,24.71,23.24,22.27,21.29,19.82
328664,27.64,24.22,23.24,21.78,20.31,20.31
329670,27.64,24.71,23.24,21.78,20.31,20.31
330677,27.64,24.71,23.73,22.27,20.31,20.31
331684,27.64,24.71,23.73,22.27,20.31,20.31
332691,27.64,24.71,23.24,21.78,21.29,20.31
333698,28.12,24.71,23.24,22.75,20.31,19.82
334708,27.64,24.71,23.73,22.27,20.31,20.31
335716,27.64,24.71,23.73,21.78,20.80,20.31
336722,28.12,24.71,23.24,22.27,21.78,19.82
337729,28.12,24.71,23.24,22.27,21.29,19.82
338736,28.12,24.71,23.73,22.27,20.31,20.31
339743,28.12,24.71,23.24,22.27,20.80,19.82
340750,28.12,24.71,23.24,22.27,21.78,19.82
341756,28.12,24.71,23.73,21.78,20.80,20.31
342763,28.61,24.71,23.73,22.27,20.31,19.82
343771,28.61,24.71,23.73,22.75,20.80,19.82
344777,28.61,24.71,23.73,22.27,20.31,20.31
345784,28.61,24.71,23.73,21.78,20.80,20.31
346796,28.61,24.71,23.73,22.27,20.31,20.31
347802,28.61,24.71,23.73,22.27,20.31,20.31
348809,28.61,24.71,23.73,22.27,20.80,20.31
349815,28.61,24.71,23.73,22.27,20.31,20.31
350823,29.10,24.71,23.73,22.27,20.31,20.31
351830,28.61,24.71,23.73,21.78,20.80,20.31
352836,28.12,24.22,22.75,21.78,21.78,19.82
353844,28.12,24.22,22.75,21.78,21.78,19.82
354850,28.12,24.22,22.75,21.78,21.78,19.82
355857,28.12,23.73,22.75,21.78,21.78,20.31
356864,28.12,23.73,22.75,21.78,21.78,19.82
357871,28.12,24.22,22.75,21.78,21.78,19.82
358882,28.12,24.22,22.75,21.78,21.29,19.82
359888,28.12,23.73,22.75,22.27,21.78,19.82
360895,28.12,24.22,22.75,21.78,21.78,19.82
361903,28.12,24.22,22.75,21.78,21.78,19.82
362909,28.12,24.22,22.75,21.78,21.78,19.82
363916,27.64,24.22,23.24,21.78,21.78,19.82
364922,27.64,24.22,22.75,21.78,21.78,20.31
365930,28.12,24.22,22.75,21.78,21.78,19.82
366937,27.64,24.22,22.75,21.78,21.78,19.82
367943,27.64,24.22,22.75,22.27,21.78,19.82
368950,27.64,24.22,23.24,21.78,21.78,19.82
369961,27.64,24.22,22.75,21.78,21.78,19.82
370968,27.64,24.22,22.75,21.78,21.78,20.31
371975,27.64,24.22,22.75,21.78,21.78,20.31
372981,27.64,24.22,22.75,22.27,21.78,19.82
373989,27.64,24.22,22.75,22.27,21.78,19.82
374995,27.64,24.22,23.24,22.27,21.78,19.82
376002,27.64,24.22,22.75,22.27,21.78,19.82
377010,27.64,24.22,22.75,22.27,21.78,19.82
378016,28.12,25.20,23.73,22.75,21.78,19.82
379023,28.61,25.20,23.73,22.75,21.29,19.82
380029,28.12,25.20,23.73,22.75,20.80,19.82
381037,28.12,25.20,23.73,22.27,21.29,20.31
382048,28.12,25.20,23.73,22.75,20.80,19.82
383054,28.12,25.20,23.73,22.75,20.80,19.82
384061,28.12,25.20,23.73,22.75,21.78,19.82
385068,28.12,25.20,23.73,22.27,21.78,20.31
386075,28.12,25.20,23.73,22.27,21.78,20.31
387082,28.61,25.20,23.73,22.75,21.78,19.82
388088,28.61,25.20,23.73,23.24,21.78,19.82
389096,28.61,25.20,23.73,22.75,21.29,19.82
390103,28.61,25.20,23.73,22.75,20.80,19.82
391109,28.61,25.20,24.22,22.75,20.31,20.31
392116,28.61,25.20,23.73,22.27,21.29,20.31
393123,28.61,25.20,23.73,22.75,20.80,19.82
394134,28.61,25.20,24.22,22.75,20.31,20.31
395141,29.10,25.20,23.73,22.75,20.80,19.82
396147,29.10,25.20,24.22,22.75,20.80,20.31
397154,29.10,25.20,24.22,22.75,20.31,20.31
398161,29.10,25.20,23.73,22.75,21.78,19.82
399168,29.10,25.20,23.73,23.24,20.80,19.82
400175,29.10,25.20,24.22,22.75,20.80,20.31
401181,30.08,25.20,24.22,22.75,20.80,19.82
402189,29.10,25.20,23.73,22.75,21.78,19.82
403195,28.61,24.22,23.24,22.27,21.78,19.82
404202,28.61,24.22,23.24,22.27,21.78,19.82
405213,28.61,24.22,23.24,22.27,22.27,19.82
406220,28.61,24.22,23.24,22.27,21.78,19.82
407227,28.61,24.22,23.24,22.27,21.78,19.82
408233,28.61,24.22,23.24,22.27,22.27,19.82
409241,28.61,24.22,23.24,22.27,22.27,19.82
410248,28.61,24.22,23.24,22.27,21.78,19.82
411254,28.61,24.22,23.24,22.27,21.78,19.82
412261,28.12,24.22,23.24,22.27,21.78,20.31
413268,28.61,24.22,23.24,22.27,21.78,19.82
414275,28.12,24.22,23.24,22.27,21.78,19.82
415282,28.12,24.22,23.24,22.27,21.78,19.82
416288,28.12,24.71,23.24,22.27,22.27,19.82
417300,28.12,24.71,23.24,22.27,21.78,19.82
418307,28.12,24.71,23.24,22.27,22.27,19.82
419313,28.12,24.22,23.24,22.27,22.27,19.82
420320,28.12,24.22,23.24,22.27,22.27,19.82
421327,28.12,24.22,23.24,22.27,22.27,19.82
422334,28.12,24.71,23.24,22.27,22.27,19.82
423341,28.12,24.22,23.24,22.27,21.78,19.82
424348,28.12,24.71,23.24,22.27,21.78,20.31
425355,27.64,24.71,23.24,22.27,22.27,19.82
426361,27.64,24.71,23.24,22.27,22.27,19.82
427368,27.64,24.71,23.24,22.27,21.78,19.82
428376,28.61,25.68,24.22,22.75,21.29,20.31
429386,28.61,25.68,24.22,22.75,22.27,20.31
430393,28.61,25.68,24.22,22.75,21.29,20.31
431399,28.61,25.20,24.22,22.75,20.80,20.31
432407,28.61,25.20,24.22,23.24,20.80,20.31
433414,28.61,25.68,24.22,22.75,22.27,20.31
434420,28.61,25.68,24.22,22.75,20.80,20.31
435428,29.10,25.20,24.22,22.75,22.27,19.82
436434,29.10,25.68,24.22,23.24,21.78,19.82
437441,29.10,25.68,24.22,22.75,22.27,19.82
438448,29.10,25.68,24.22,22.75,21.78,19.82
439455,29.10,25.68,24.22,22.75,21.29,20.31
440466,28.61,25.68,24.71,23.24,22.75,20.80
441473,29.10,25.20,24.22,23.24,20.80,20.31
442479,29.10,25.20,24.22,22.75,20.80,20.31
443487,29.10,25.68,24.22,22.75,21.29,20.80
444493,29.59,25.68,24.22,23.24,22.27,19.82
445500,29.59,25.68,24.22,23.24,21.29,19.82
446507,29.59,25.20,24.22,23.24,21.29,19.82
447514,29.59,25.68,24.71,23.24,20.80,20.31
448521,29.59,25.68,24.22,22.75,21.78,20.31
449527,29.59,25.68,24.22,23.24,21.78,19.82
450534,29.59,25.68,24.22,23.24,22.27,19.82
451542,29.59,25.20,24.22,23.24,21.29,19.82
452552,30.08,25.68,24.22,23.24,22.27,19.82
453559,29.10,24.71,23.73,22.75,22.27,19.82
454565,29.10,24.71,23.73,22.75,22.27,19.82
455573,29.10,24.71,23.73,22.75,22.27,19.82
456580,29.10,24.71,23.24,22.75,22.27,19.82
457586,29.10,24.71,23.73,22.75,22.27,19.82
458593,29.10,24.71,23.73,22.75,22.27,19.82
